index,id,text,token_number, token,dup,dup_doc
8991,531540643659915264,if you love #michigan you will love these!,3,love:2/217|michigan:1/10257,0,531540643659915264
8992,531540051399024640,go saints #comehomejim #michigan,3,saint:1/6|michigan:1/10257|comehomejim:1/1,0,531540051399024640
8993,531539819252690944,intrigued: new hot joint from #michigan artist @iampseize free,7,joint:1/4|michigan:1/10257|artist:1/33|iampseiz:1/2|hot:1/22|free:1/204|intrigu:1/4,0,531539819252690944
8994,531539389441392641,sophomore highlights from   flint (mich.) northwestern wr troy brown  who visited #michigan for indiana game:,12,highlight:1/14|sophomor:1/2|mich:1/26|game:1/408|northwestern:1/399|michigan:1/10257|flint:1/263|wr:1/14|visit:1/118|brown:1/21|troi:1/19|indiana:1/42,0,531539389441392641
8995,531539344386191363,great job opportunity: disability rn / registered nurse (telephonic) in novi  mi #job #michigan #mi,13,michigan:1/10257|opportun:1/17|novi:1/27|nurs:1/43|job:2/265|rn:1/20|mi:2/236|great:1/268|telephon:1/4|regist:1/25|disabl:1/7,0,531539344386191363
8996,531539054614310912,had the pleasure of visiting my birth state #michigan   times this spring & summer  but haven t uploaded #mosque pics yet #sundaytodolist,13,haven:1/28|mosqu:1/2|michigan:1/10257|upload:1/1|birth:1/3|pic:1/20|summer:1/39|spring:1/11|pleasur:1/2|visit:1/118|state:1/378|time:1/240|sundaytodolist:1/1,0,531539054614310912
8997,531538457056002049,a glimpse of my little photo shoot today ? #michigan @ st. joseph park,8,st:1/107|michigan:1/10257|todai:1/321|photo:1/157|glimps:1/3|shoot:1/44|joseph:1/7|park:1/38,0,531538457056002049
8998,531538387032096769,hit the same green light on a #michiganleft. #speedracer #zoomzoom #weirdostate #michigan,8,zoomzoom:1/1|weirdost:1/1|hit:1/52|green:1/20|light:1/59|speedrac:1/1|michigan:1/10257|michiganleft:1/1,0,531538387032096769
8999,531537502645911552,mark donnal should be the starting center for michigan soon according to a report. | #michigan #goblue,8,donnal:1/13|michigan:2/10257|center:1/41|start:1/118|report:1/58|goblu:1/319|mark:1/30,1,531537502645911552|531537502641741824
9000,531537148110184449,#spain is not a rule of law is a rottenstate of corruption #michigan @un @yvetteclarke @univision @repgutierrez @repzoelofgren @jewishboston,11,spain:1/10|law:1/96|corrupt:1/13|repgutierrez:1/1|michigan:1/10257|jewishboston:1/1|univis:1/1|yvetteclark:1/1|rule:1/57|rottenst:1/3|repzoelofgren:1/1,0,531537148110184449
9001,531537122986303488,cutest girl ive ever seen work at a #bk in #claire #michigan,7,cutest:1/1|clair:1/3|michigan:1/10257|work:1/94|bk:1/1|girl:1/45|iv:1/2,0,531537122986303488
9002,531537108759244801,a map of (most of) #michigan  all done in typed words. check it out!,5,michigan:1/10257|check:1/296|type:1/5|map:1/27|word:1/23,0,531537108759244801
9003,531536077220511744,i dont know why i even watch football anymore....both my teams cant win #steelers #michigan #wtf,9,watch:1/157|steeler:1/3|michigan:1/10257|footbal:1/234|anymor:1/11|wtf:1/10|team:1/170|win:1/281|dont:1/8,0,531536077220511744
9004,531536002478006273,the pine forests of #michigan have their tales  too - nice # s #antique #illustrated #gift,8,tale:1/1|gift:1/47|forest:1/7|pine:1/4|michigan:1/10257|illustr:1/1|antiqu:1/8|nice:1/38,0,531536002478006273
9005,531535916457021440,my favorite from my shoot with @stefanyzolk dm me to book your #detroitphotography #detroitphotographer #michigan,8,stefanyzolk:1/1|detroitphotograph:1/1|michigan:1/10257|book:1/33|dm:1/5|shoot:1/44|detroitphotographi:1/1|favorit:1/46,0,531535916457021440
9006,531535497575673858,#michigan and #northwestern might have played the worst football game of all time... via @complex sports,9,plai:1/159|game:1/408|northwestern:1/399|michigan:1/10257|complex:1/6|footbal:1/234|worst:1/44|time:1/240|sport:1/42,0,531535497575673858
9007,531534711924207616,new #job #axle &amp; transmission development lab product test technician in #michigan,10,product:1/30|axl:1/1|test:1/10|amp:1/16|transmiss:1/3|michigan:1/10257|technician:1/7|develop:1/37|job:1/265|lab:1/5,0,531534711924207616
9008,531534631213223936,photo: future leaders of the world. @campkesem #cksummit  #michigan,7,leader:1/41|campkesem:1/2|world:1/44|cksummit:1/2|michigan:1/10257|futur:1/27|photo:1/157,0,531534631213223936
9009,531534621977378816,bring on the polar vortex #michigan ??,4,polar:1/4|vortex:1/4|michigan:1/10257|bring:1/50,0,531534621977378816
9010,531534620270276608,future leaders of the world. @campkesem #cksummit  #michigan,6,leader:1/41|campkesem:1/2|world:1/44|cksummit:1/2|michigan:1/10257|futur:1/27,0,531534620270276608
9011,531532878740336640,here at @thefia teaching #minecraft to flint s finest kids! #fun #kidpreneur #michigan via @mobli,10,minecraft:1/7|finest:1/3|michigan:1/10257|thefia:1/2|teach:1/6|kid:1/52|flint:1/263|fun:1/74|mobli:1/6|kidpreneur:1/9,0,531532878740336640
9012,531531406019936257,georgia usa macon  breaking news   us house election results  heyyouapp  #ushouseelectionresults #michigan ele...,12,result:1/41|new:1/271|georgia:1/49|usa:1/79|macon:1/1|break:1/38|hous:1/91|michigan:1/10257|el:1/6|ushouseelectionresult:1/4|heyyouapp:1/7|elect:1/74,0,531531406019936257
9013,531530212820135937,: #ohiostate limiting #michigan to one shot in the second half  as it clings to a  -  lead.  #b gtourney via ...,8,half:1/63|ohiost:1/50|michigan:1/10257|limit:1/11|cling:1/3|lead:1/47|shot:1/38|gtournei:1/5,0,531530212820135937
9014,531529766826823680,in ma city #flint you can support any artist from any state but #michigan #rule,8,ma:1/7|citi:1/108|artist:1/33|michigan:1/10257|flint:1/263|rule:1/57|state:1/378|support:1/66,0,531529766826823680
9015,531529553244876800,/esaale.com  ur #online #community #megastore #auction individuals+ #businesses run #sores #free #michigan #minnesota #mississippi #football,15,individu:1/4|michigan:1/10257|busi:1/123|footbal:1/234|run:1/64|esaale.com:1/1|auction:1/8|megastor:1/3|minnesota:1/89|commun:1/35|sore:1/3|mississippi:1/16|free:1/204|ur:1/10|onlin:1/46,0,531529553244876800
9016,531529446969606144,quality jaguar #flint #michigan save now.,5,michigan:1/10257|save:1/41|flint:1/263|qualiti:1/24|jaguar:1/15,0,531529446969606144
9017,531529109554221056,greektown  detroit. #greektown #detroit #michigan,5,greektown:2/2|michigan:1/10257|detroit:2/1366,0,531529109554221056
9018,531528322665447424,: #ohiostate limiting #michigan to one shot in the second half  as it clings to a  -  lead.  #b gtourney,8,half:1/63|ohiost:1/50|michigan:1/10257|limit:1/11|cling:1/3|lead:1/47|shot:1/38|gtournei:1/5,0,531528322665447424
9019,531527460371050496,former #michigan s jordan kovacs hears his name at ford field. he made a tackle for miami.,9,miami:1/13|field:1/46|michigan:1/10257|made:1/56|jordan:1/4|tackl:1/9|ford:1/23|kovac:1/3|hear:1/32,0,531527460371050496
9020,531527075426217984,i m not sure what else i can add:   crews have been pulling #zombies out of lake #michigan  #huffpost,7,add:1/21|pull:1/17|zombi:1/5|michigan:1/10257|lake:1/137|huffpost:1/1|crew:1/6,0,531527075426217984
9021,531526577440309248,#detroit and #pontiac #michigan come and see me #live at the crofoot december  st with @godofhiphop?,8,st:1/107|crofoot:1/3|godofhiphop:1/1|michigan:1/10257|decemb:1/13|detroit:1/1366|pontiac:1/26|live:1/123,0,531526577440309248
9022,531526256408662016,congressman justin amash (r-mi) @justinamash defender of liberty #michigan,8,amash:1/1|defend:1/9|liberti:1/4|michigan:1/10257|congressman:1/2|justin:1/5|mi:1/236|justinamash:1/1,0,531526256408662016
9023,531525613447049216,in #michigan  democrats got more votes for congress and the state house  yet now hold only a minority of those...,8,democrat:1/18|minor:1/16|michigan:1/10257|congress:1/3|hous:1/91|state:1/378|vote:1/119|hold:1/23,0,531525613447049216
9024,531525535747158017,breakfast  beer  and my bestfriend ? #bells #brewery #michigan #kalamazoo @ bell s brewery,9,michigan:1/10257|breweri:2/13|kalamazoo:1/45|breakfast:1/10|bell:2/10|beer:1/46|bestfriend:1/4,0,531525535747158017
9025,531525154837241857,personal advocacy helps to create #autism policy in #michigan,7,help:1/29|creat:1/40|michigan:1/10257|person:1/18|advocaci:1/1|autism:1/1|polici:1/11,0,531525154837241857
9026,531524806290976769,#abandoned #urbex #photography #exploring #picoftheday #papermill in #michigan last #summer,8,picofthedai:1/3|abandon:1/4|michigan:1/10257|papermil:1/1|explor:1/13|urbex:1/4|photographi:1/89|summer:1/39,0,531524806290976769
9027,531524645967888384,watch: former #michigan quarterback denard robinson breaks a  -yard first quarter td against the cowboys,10,td:1/34|denard:1/13|yard:1/59|cowboi:1/7|watch:1/157|michigan:1/10257|break:1/38|robinson:1/21|quarterback:1/10|quarter:1/25,1,531524645967888384|531524645217107968
9028,531524370574086144,lions  tigers and beers. #michigan  #homebrew @ michigan brew supply,8,michigan:2/10257|homebrew:1/2|tiger:1/8|brew:1/10|suppli:1/5|lion:1/38|beer:1/46,0,531524370574086144
9029,531523031093755905,.  million more ppl watched #alabama/#lsu than #osu/#michigan st. why? one was close for four quarters plus ot.,11,osu:1/55|st:1/107|million:1/26|watch:1/157|alabama:1/12|michigan:1/10257|ot:1/13|ppl:1/5|close:1/24|lsu:1/16|quarter:1/25,0,531523031093755905
9030,531522588434894848,airport find for mia.  #michigan @ gerald r. ford international airport,8,gerald:1/2|intern:1/62|mia:1/1|michigan:1/10257|find:1/107|ford:1/23|airport:2/7,0,531522588434894848
9031,531522008581152769,how @denardx is playing as a runningback in the nfl?you would never know he was a qb at #michigan #goblue,7,plai:1/159|qb:1/40|nfl:1/29|michigan:1/10257|denardx:1/7|runningback:1/1|goblu:1/319,0,531522008581152769
9032,531521682037420032,looking forward to another awesome and inspiring concert by the @newsboys tonight in #michigan. #godsnotdead #restart,9,awesom:1/80|newsboi:1/10|tonight:1/126|michigan:1/10257|restart:1/1|forward:1/24|godsnotdead:1/4|concert:1/10|inspir:1/10,0,531521682037420032
9033,531521116750479360,why is it i can t find a poppy anywhere in #michigan but every canadian i see is wearing one? #remembrancesunday,6,poppi:1/1|michigan:1/10257|find:1/107|remembrancesundai:1/1|canadian:1/4|wear:1/32,0,531521116750479360
9034,531520899149987840,denard robinson  the best mid season pick up. consistently providing for my squad #michigan,9,denard:1/13|squad:1/6|pick:1/33|michigan:1/10257|robinson:1/21|mid:1/19|season:1/122|provid:1/15|consist:1/3,0,531520899149987840
9035,531520892069613569,cbs detroit ? former michigan state spartan kyler elsworth  the defensive mvp in the   rose? #detroit #michigan,12,spartan:1/30|elsworth:1/2|michigan:2/10257|defens:1/83|mvp:1/2|kyler:1/2|rose:1/4|detroit:2/1366|state:1/378|cb:1/37,0,531520892069613569
9036,531520826260979712,still #missing  y/o mycah nicole roberts        lbs with black hair. #wy. #mi. #wyoming #michigan  - -  ?,11,robert:1/5|hair:1/14|wy:1/1|michigan:1/10257|mycah:1/1|lb:1/27|wyom:1/7|black:1/37|nicol:1/2|mi:1/236|miss:1/92,1,531520826260979712|531512578384465922
9037,531519745720209408,he s back!!! #megatron #calvin #  #golions #detroit #ilovemi #michigan #intlrvworld,8,intlrvworld:1/2|calvin:1/3|michigan:1/10257|golion:1/4|back:1/141|megatron:1/2|ilovemi:1/4|detroit:1/1366,0,531519745720209408
9038,531519121406844928,love the shout out that cbs gave to jordan kovacs. #michigan #lionsvsdolphins,8,love:1/217|lionsvsdolphin:1/1|michigan:1/10257|jordan:1/4|gave:1/6|shout:1/7|kovac:1/3|cb:1/37,0,531519121406844928
9039,531518946059751424,here a spin-off  there a spin-off  everywhere a spin-off: check out how a national trend is affecting #michigan:,8,nation:1/74|trend:1/8|michigan:1/10257|affect:1/5|spin:3/7|check:1/296,0,531518946059751424
9040,531518889679536129,my stomach was talking... it wants a pizza! therefore i got it a pizza!  #detroit #michigan?,6,pizza:2/15|michigan:1/10257|stomach:1/2|talk:1/45|detroit:1/1366,0,531518889679536129
9041,531518767919276032,half: #ohiostate    #michigan  .  #b gtourney,4,half:1/63|ohiost:1/50|michigan:1/10257|gtournei:1/5,0,531518767919276032
9042,531518029235257347,bye bay city! thanks for all the good food and antique stores and beautiful christmas stores! #michigan #baycity,12,christma:1/36|beauti:1/83|citi:1/108|michigan:1/10257|bayciti:1/8|bai:1/9|store:2/21|antiqu:1/8|good:1/230|food:1/77|bye:1/19,0,531518029235257347
9043,531517201548050432,win lottery games successful strategies #pennsylvania #newjersey #ohio #michigan #rhodeisland,10,pennsylvania:1/32|game:1/408|michigan:1/10257|success:1/18|rhodeisland:1/12|lotteri:1/40|newjersei:1/29|ohio:1/156|strategi:1/12|win:1/281,0,531517201548050432
9044,531516907774836736,a lazy & cold sunday in #detroit #chemdawg #indica #hybrid is making the day smoking hot. #marijuana #michigan #micannabis,14,sundai:1/33|indica:1/1|micannabi:1/1|michigan:1/10257|smoke:1/5|cold:1/147|marijuana:1/15|hot:1/22|dai:1/300|hybrid:1/1|lazi:1/2|detroit:1/1366|make:1/137|chemdawg:1/1,0,531516907774836736
9045,531516715046170624,abc news detroit starts down the road to recovery  respect the macomb daily the skyline of the? #detroit #michigan,12,macomb:1/12|new:1/271|abc:1/7|road:1/110|michigan:1/10257|daili:1/31|start:1/118|skylin:1/8|detroit:2/1366|recoveri:1/9|respect:1/10,0,531516715046170624
9046,531516712944812032,usa today nathan bomey  john gallagher and mark stryker   detroit free press staff writers? #detroit #michigan,15,usa:1/79|gallagh:1/2|michigan:1/10257|todai:1/321|staff:1/16|stryker:1/1|nathan:1/1|john:1/33|detroit:2/1366|writer:1/6|free:1/204|press:1/116|bomei:1/1|mark:1/30,0,531516712944812032
9047,531516080981020672,#michigan    #palestine  #struggle more than   years #to #recover #freedom #support#tell #truth #love #palestine #rights #yes#palestine ?,12,palestin:3/11|love:1/217|recov:1/5|struggl:1/14|truth:1/18|freedom:1/11|michigan:1/10257|year:1/196|right:1/40|support:1/66,0,531516080981020672
9048,531515579522633728,and brett nason and marcos ugarte will come in for the wolverines. replacing tyler arnone and james murphy. #ohiostate #michigan #b gtourney,13,murphi:1/2|nason:1/1|michigan:1/10257|marco:1/1|wolverin:1/157|brett:1/1|tyler:1/1|gtournei:1/5|ugart:1/1|arnon:1/1|ohiost:1/50|replac:1/7|jame:1/7,0,531515579522633728
9049,531515463701118977,#lions and #michigan showing the benefits of good and pitfalls of bad coaching this year.,9,bad:1/66|michigan:1/10257|year:1/196|show:1/94|pitfal:1/1|good:1/230|coach:1/119|lion:1/38|benefit:1/26,0,531515463701118977
9050,531514815395950593,go wolverines! #michigan #pizza #food #rochester #design,6,rochest:1/14|pizza:1/15|michigan:1/10257|design:1/29|wolverin:1/157|food:1/77,0,531514815395950593
9051,531514652308811776,: christian soldat and marcus mccrary checking in for danny jensen and max moller.  #ohiostate #michigan #b gtourney,12,moller:1/1|danni:1/4|ohiost:1/50|max:1/8|michigan:1/10257|christian:1/8|soldat:1/1|check:1/296|mccrari:1/1|marcu:1/4|jensen:1/2|gtournei:1/5,0,531514652308811776
9052,531514252574875648,#umich #goblue #michigan fans - if our first and second choices don t pan out would you take scot loeffler or jim herrmann?  #qotd,12,choic:1/11|scot:1/1|herrmann:1/1|fan:1/121|don:1/120|umich:1/23|michigan:1/10257|qotd:1/3|goblu:1/319|pan:1/1|loeffler:1/1|jim:1/47,0,531514252574875648
9053,531514200800374784,today i am a #jaguars fan ! @denardx #michigan ??,5,fan:1/121|michigan:1/10257|denardx:1/7|todai:1/321|jaguar:1/15,0,531514200800374784
9054,531514117966671872,how about @denardx!  #michigan man scores and calvin johnson scores for the #lions. sunday is off to a great start.,11,score:2/109|sundai:1/33|calvin:1/3|michigan:1/10257|denardx:1/7|start:1/118|man:1/83|johnson:1/13|great:1/268|lion:1/38,0,531514117966671872
9055,531513805079969794,@dipitydawg that #michigan guy helping ya huh bro? #goblue,8,help:1/29|michigan:1/10257|ya:1/11|gui:1/56|huh:1/3|goblu:1/319|dipitydawg:1/1|bro:1/15,0,531513805079969794
9056,531513474846048256,i forgive @denardx for going to #michigan . #gojags #dalvsjax,5,forgiv:1/2|michigan:1/10257|denardx:1/7|gojag:1/1|dalvsjax:1/1,0,531513474846048256
9057,531513413894426626,hagerup for heisman and sam martin for nfl mvp. #punters #michigan #lions,9,nfl:1/29|michigan:1/10257|mvp:1/2|martin:1/6|punter:1/1|heisman:1/2|sam:1/9|lion:1/38|hagerup:1/2,0,531513413894426626
9058,531513157337231360,the always stylish and beautiful pelukas kids! ?? #michelleannphotography #puremichigan #michigan?,7,stylish:1/2|michelleannphotographi:1/1|beauti:1/83|peluka:1/1|michigan:1/10257|kid:1/52|puremichigan:1/240,0,531513157337231360
9059,531513140954292225,#minnesota  #indiana  #michigan... #osu can t lose #bigten,6,osu:1/55|minnesota:1/89|michigan:1/10257|lose:1/56|bigten:1/13|indiana:1/42,0,531513140954292225
9060,531512806391414784,haven t heard the name denard robinson in quite some time. didn t know he converted to a rb. #michigan,9,didn:1/20|rb:1/16|haven:1/28|denard:1/13|michigan:1/10257|robinson:1/21|time:1/240|convert:1/4|heard:1/10,0,531512806391414784
9061,531512741048365056,denard robinson is a problem. #michigan,4,denard:1/13|problem:1/9|michigan:1/10257|robinson:1/21,0,531512741048365056
9062,531512731200143363,denard robinson is such a stud and everyone doubted my boy #michigan,6,denard:1/13|michigan:1/10257|stud:1/3|robinson:1/21|doubt:1/5|boi:1/35,0,531512731200143363
9063,531512694298669057,my boi d robinson with the early td #michigan,5,td:1/34|michigan:1/10257|robinson:1/21|boi:1/35|earli:1/38,0,531512694298669057
9064,531512693166186496,my boy denard robinson running train #goblue #michigan,7,denard:1/13|michigan:1/10257|robinson:1/21|run:1/64|goblu:1/319|boi:1/35|train:1/16,0,531512693166186496
9065,531512565843898370,ok i see you @denardx #michigan,2,michigan:1/10257|denardx:1/7,0,531512565843898370
9066,531512529311531008,i actully fucks with denard robinson #michigan,5,denard:1/13|actulli:1/1|michigan:1/10257|fuck:1/19|robinson:1/21,0,531512529311531008
9067,531512505664045057,let s go denard #michigan,2,denard:1/13|michigan:1/10257,0,531512505664045057
9068,531512414802817024,#ohiostate leads  -  over #michigan  midway through the first half.  fourth goal in jensen s last five games.,9,midwai:1/3|game:1/408|half:1/63|goal:1/26|ohiost:1/50|michigan:1/10257|fourth:1/2|jensen:1/2|lead:1/47,0,531512414802817024
9069,531511940817100800,em s first time in a high chair  so finally dad has two hands to tweet and drink beer again. @bucktowntap #michigan,12,high:1/60|michigan:1/10257|chair:1/8|dad:1/7|em:1/13|final:1/76|bucktowntap:1/1|time:1/240|tweet:1/26|drink:1/11|beer:1/46|hand:1/20,0,531511940817100800
9070,531511184688570368,letter of intent for the global debt facility:  #goldoutofhiding #maryland #massachusetts #minnesota #michigan,10,facil:1/6|minnesota:1/89|massachusett:1/14|michigan:1/10257|maryland:1/45|letter:1/4|global:1/4|intent:1/1|debt:1/16|goldoutofhid:1/7,0,531511184688570368
9071,531509780461154307,looking to sell your #memorabilia from #michigan on ebay? #tweeteye  free traffic solution!,8,michigan:1/10257|memorabilia:1/13|sell:1/19|tweetey:1/3|solut:1/11|ebai:1/31|free:1/204|traffic:1/18,0,531509780461154307
9072,531509562314981377,#michigan state looks to prove it can handle adversity after ohio state loss,8,loss:1/20|prove:1/39|michigan:1/10257|handl:1/11|state:2/378|ohio:1/156|advers:1/3,0,531509562314981377
9073,531509561128005632,veterans day won t delay trash service for mid-#michigan waste authority customers,11,servic:1/52|delai:1/17|veteran:1/55|michigan:1/10257|author:1/18|won:1/49|custom:1/23|mid:1/19|wast:1/11|dai:1/300|trash:1/2,0,531509561128005632
9074,531509042955313152,south haven lighthouse  #photography #photo #puremichigan #michigan #lighthouse,8,haven:1/28|south:1/24|michigan:1/10257|photo:1/157|lighthous:2/45|photographi:1/89|puremichigan:1/240,0,531509042955313152
9075,531509010030395392,#michigan #brewed #artsupplies  from #founders #mountpleasant #atwater #arborbrewing and #arcadiaales?,8,arborbrew:1/1|michigan:1/10257|mountpleas:1/3|founder:1/12|atwat:1/1|artsuppli:1/1|brew:1/10|arcadiaal:1/4,0,531509010030395392
9076,531508986994900992,confessions of a sports fanatic #soccer #football #jersey #sports #bachelorpad #games #michigan #university,11,confess:1/1|soccer:1/11|game:1/408|michigan:1/10257|jersei:1/9|bachelorpad:1/1|footbal:1/234|univers:1/60|sport:2/42|fanat:1/3,0,531508986994900992
9077,531508502741917696,i m so pumped the lions have megatron healthy again? #golions?#michigan?,6,michigan:1/10257|healthi:1/7|golion:1/4|megatron:1/2|pump:1/8|lion:1/38,0,531508502741917696
9078,531508216220614656,#piratescode article written by @johnserba #michigan @michfilmoffice,6,piratescod:1/1|michigan:1/10257|written:1/1|articl:1/30|johnserba:1/1|michfilmoffic:1/1,0,531508216220614656
9079,531507378613919744,come make a call on us at #kindelco #howardcity #bigrapids #grandrapids #muskegon #michigan #gifts?,9,call:1/103|gift:1/47|bigrapid:1/6|michigan:1/10257|kindelco:1/5|muskegon:1/18|howardc:1/6|make:1/137|grandrapid:1/202,0,531507378613919744
9080,531506957564538880,looking for a job in #michigan? attend @medc & @mitalentorg s  /  ! #mivcf |  + employers   + #mijobs,8,employ:1/27|mijob:1/9|attend:1/9|medc:1/14|michigan:1/10257|job:1/265|mivcf:1/8|mitalentorg:1/8,0,531506957564538880
9081,531506647060209664,#twistytheclown showed up at #northwestern s game vs. #michigan,5,twistytheclown:1/1|game:1/408|northwestern:1/399|michigan:1/10257|show:1/94,0,531506647060209664
9082,531506246160228353,big ten tournament quarterfinal matchup between #ohiostate and #michigan seconds away from starting.,9,big:1/156|ohiost:1/50|michigan:1/10257|start:1/118|tournament:1/3|ten:1/43|matchup:1/5|quarterfin:1/2|second:1/12,0,531506246160228353
9083,531506085119942656,anti-wolf hunt votes in #michigan deliver a blow even as attacks grow  now courts will make the call #wolves,13,hunt:1/74|grow:1/29|wolf:1/10|michigan:1/10257|deliv:1/3|court:1/84|anti:1/18|call:1/103|wolv:1/11|attack:1/13|blow:1/5|vote:1/119|make:1/137,0,531506085119942656
9084,531505684009869312,friday can t come soon enough!!! ?? #michigan,2,michigan:1/10257|fridai:1/35,0,531505684009869312
9085,531505528011489282,christmas picture time! #christmas #session #jennimariephotography #cold #michigan,8,pictur:1/27|christma:2/36|michigan:1/10257|session:1/25|cold:1/147|time:1/240|jennimariephotographi:1/2,0,531505528011489282
9086,531504549694300160,found this photo of me! not mine  still its me!#krissyskandies #grandhaven #deerpoop #michigan #puremichigan by,8,mine:1/17|deerpoop:1/1|found:1/52|michigan:1/10257|photo:1/157|grandhaven:1/8|krissyskandi:1/1|puremichigan:1/240,0,531504549694300160
9087,531504529171558400,when the lions is taking to long to come on.. urgh! #michigan  #detroit  #lions  #gameday  #letsgo,9,take:1/32|letsgo:1/1|michigan:1/10257|urgh:1/1|detroit:1/1366|gamedai:1/10|lion:2/38|long:1/41,0,531504529171558400
9088,531504009291784192,so sick of seeing dead animals on my social medias #michigan,6,social:1/12|michigan:1/10257|dead:1/25|sick:1/10|media:1/15|anim:1/4,0,531504009291784192
9089,531501732501942272,christmas picture time! #christmas #session #jennimariephotography #cold #michigan @ sturgis middle?,10,middl:1/18|pictur:1/27|christma:2/36|michigan:1/10257|session:1/25|sturgi:1/2|cold:1/147|time:1/240|jennimariephotographi:1/2,0,531501732501942272
9090,531500985684729856,kansas city star with bankruptcy behind it  detroit sets out on road to civic recovery and? #detroit #michigan,11,set:1/55|star:1/33|citi:1/108|road:1/110|michigan:1/10257|kansa:1/24|detroit:2/1366|recoveri:1/9|bankruptci:1/61|civic:1/1,0,531500985684729856
9091,531500943578501122,till next time #spartanstadium #osu #msu #eastlansing #michigan,7,osu:1/55|eastlans:1/12|till:1/9|michigan:1/10257|time:1/240|spartanstadium:1/1|msu:1/64,0,531500943578501122
9092,531500268446572544,this byron center condo is really lovely! check it out: #realestate #michigan,7,love:1/217|realest:1/24|michigan:1/10257|byron:1/1|center:1/41|condo:1/6|check:1/296,0,531500268446572544
9093,531499049971499012,tweety bird   pink chrysanthemum flower by sabrinabjewelry via @etsy #statement #weddings #necklace #michigan #flower,12,pink:1/6|sabrinabjewelri:1/5|necklac:1/5|chrysanthemum:1/1|michigan:1/10257|tweeti:1/1|bird:1/19|wed:1/27|statement:1/10|etsi:1/28|flower:2/5,0,531499049971499012
9094,531498613537771520,south beach isn t  always  crowded :) #southhaven #lakemichigan #michigan,7,south:1/24|isn:1/33|crowd:1/16|michigan:1/10257|beach:1/26|southhaven:1/7|lakemichigan:1/13,0,531498613537771520
9095,531497790820470786,#ww  can now be safely averted  barring any unforeseen circumstance   #goldoutofhiding #michigan #missouri #montana,10,ww:1/3|unforeseen:1/1|bar:1/19|circumst:1/2|michigan:1/10257|safe:1/29|montana:1/23|avert:1/1|goldoutofhid:1/7|missouri:1/14,0,531497790820470786
9096,531497319255257089,everything you want to know about #morenci  #michigan here!,2,michigan:1/10257|morenc:1/1,0,531497319255257089
9097,531496870120792064,everything you want to know about #grandrapids  #michigan here!,2,michigan:1/10257|grandrapid:1/202,0,531496870120792064
9098,531496011618091008,then we go outside to the snow! #greatwolflodge #traversecity #michigan #snow,5,traversec:1/31|michigan:1/10257|snow:2/653|greatwolflodg:1/18,0,531496011618091008
9099,531495574865190913,daddy and logan! #greatwolflodge #traversecity #michigan,5,daddi:1/2|logan:1/2|traversec:1/31|michigan:1/10257|greatwolflodg:1/18,0,531495574865190913
9100,531495520036868096,icymi: darrin kirkland decommits from #michigan,5,decommit:1/18|darrin:1/17|michigan:1/10257|kirkland:1/18|icymi:1/18,0,531495520036868096
9101,531495411941257216,then we made it! the boys minus gage! #greatwolflodge #traversecity #michigan,7,minu:1/2|traversec:1/31|michigan:1/10257|made:1/56|gage:1/2|greatwolflodg:1/18|boi:1/35,0,531495411941257216
9102,531495296086573056,just   more days til #digmichnews grant apps are due! enter by nov.     pm est: #history #michigan,12,app:1/90|nov:1/153|due:1/13|michigan:1/10257|til:1/10|est:1/7|enter:1/25|histori:1/37|grant:1/12|dai:1/300|pm:1/68|digmichnew:1/4,0,531495296086573056
9103,531495150011162624,this is how we started off the picture! #greatwolflodge #traversecity #michigan,5,pictur:1/27|traversec:1/31|michigan:1/10257|start:1/118|greatwolflodg:1/18,0,531495150011162624
9104,531494972655403008,deer inside! #greatwolflodge #traversecity #michigan,5,deer:1/71|insid:1/23|traversec:1/31|michigan:1/10257|greatwolflodg:1/18,0,531494972655403008
9105,531494844825624577,certified medical assistant in midland  mi #job #michigan #mi,8,midland:1/14|michigan:1/10257|certifi:1/12|medic:1/37|assist:1/36|mi:2/236|job:1/265,0,531494844825624577
9106,531494827976695808,coloring in the lobby! #greatwolflodge #traversecity #michigan,5,lobbi:1/2|color:1/23|traversec:1/31|michigan:1/10257|greatwolflodg:1/18,0,531494827976695808
9107,531494657914445824,baby gage and momma! #traversecity #michigan #greatwolflodge,6,traversec:1/31|michigan:1/10257|babi:1/27|gage:1/2|greatwolflodg:1/18|momma:1/3,0,531494657914445824
9108,531494244947886080,family picture! #greatwolflodge  #traversecity #michigan #greatwolflodge #family,7,pictur:1/27|traversec:1/31|michigan:1/10257|greatwolflodg:2/18|famili:2/96,0,531494244947886080
9109,531493149567225856,@espn the commentators who covered the #northwestern v. #michigan game kept calling the town evansville  how do u not know where u are...,9,cover:1/15|call:1/103|game:1/408|espn:1/26|northwestern:1/399|town:1/22|evansvil:1/4|michigan:1/10257|comment:1/20,0,531493149567225856
9110,531492904150503426,#snow is falling in mt  dakotas & edging into mn.  #winter watches/warnings in effect & extend to u.p. of #michigan,13,mn:1/7|dakota:1/5|michigan:1/10257|mt:1/20|edg:1/4|winter:1/298|extend:1/22|warn:1/19|fall:1/150|watch:1/157|snow:1/653|u.p:1/14|effect:1/23,0,531492904150503426
